"play ID","game ID","game name",date,location,length,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 win","player 5 username","player 5 name","player 5 score","player 5 new","player 5 win","player 6 username","player 6 name","player 6 score","player 6 new","player 6 win","player 7 name","player 7 win","player 8 username","player 8 name","player 8 new"
71814659,349463,"Dungeons, Dice & Danger",2023-05-09,H.,,,,Marcha,,,86,1,1,Excali8ur,Rianne,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71815479,245476,CuBirds,2023-05-09,H.,,,,Marcha,,,,,,Excali8ur,Rianne,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71816365,245476,CuBirds,2023-05-09,H.,,,,Marcha,,,,,,Excali8ur,Rianne,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71835195,150312,"Welcome to the Dungeon",2023-05-10,H.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71835431,150312,"Welcome to the Dungeon",2023-05-10,H.,,,,Bart,,,,,,Excali8ur,Rianne,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72766781,347347,"Micro Cosmos",2023-06-10,Home,,,,Bart,,,20,1,,,Martijn,,,39,1,1,Excali8ur,Rianne,,,28,1,,,Sabrina,,,27,1,,,,,,,,,,,,,,,,
72809255,347347,"Micro Cosmos",2023-06-11,H.,,,,Bart,,,37,,,Excali8ur,Rianne,,,61,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72903687,381827,"Pick a Pen: Gardens",2023-06-15,D.,,,Excali8ur,Rianne,,,45,1,,,Sander,,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72903791,257445,"Super Camelot",2023-06-15,D.,,,,Igor,,,,1,,Excali8ur,Rianne,,,,1,1,,Sander,,,,1,,,,,,,,,,,,,,,,,,,,,,,
73143055,7615,Caesar,2023-06-24,"Dwalende Dwerg",,,Excali8ur,Rianne,,,,1,1,,Sander,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73164056,277700,"Merchants Cove",2023-06-24,H.,180,,,Bart,,Oracle,117,,,,Joep,,Blacksmith,123,1,,Excali8ur,Rianne,,Alchemist,111,,,,"Tessa B",,"Dragon Rancher",158,1,1,,,,,,,,,,,,,,,
73186776,381826,"Pick a Pen: Reefs",2023-06-25,Home,30,,,Bart,,,44,1,1,Excali8ur,Rianne,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73197628,277700,"Merchants Cove",2023-06-25,H.,90,,,Bart,,Innkeeper,275,,1,Excali8ur,Rianne,,Thief,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73204439,331804,Solani,2023-06-25,H.,,,,Astra,,,60,1,,Excali8ur,Rianne,,,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73274073,331804,Solani,2023-06-28,Tom,,,Excali8ur,Rianne,,,49,,,,Tom,,,59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73274791,160477,Onitama,2023-06-28,T.,,"Played with expansions:
- [thing=219326]Onitama: Sensei's Path[/thing]
- [thing=252999]Onitama: Way of the Wind[/thing]",Excali8ur,Rianne,,,,1,,,Tom,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73276178,117663,"Piraten Kapern",2023-06-28,T.,,,Excali8ur,Rianne,,,6100,,1,,Tom,,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73368642,276086,"Hamlet: The Village Building Game",2023-07-01,H.,,,,Bart,,,75,1,1,Excali8ur,Rianne,,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73448781,331808,"The Girl Who Made The Stars",2023-07-03,H.,,,,Astra,,,63,1,,Excali8ur,Rianne,,,104,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73554739,204135,Skyjo,2023-07-07,D.,,,,Margo,,,35,1,,Excali8ur,Rianne,,,10,1,1,,Sander,,,19,1,,,,,,,,,,,,,,,,,,,,,,,
73777327,365647,"Mech A Dream",2023-07-14,M.,,,,Marcha,,,50,1,,Excali8ur,Rianne,,,59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73777348,277700,"Merchants Cove",2023-07-14,H.,,,,Bart,,Captain,214,,1,,Tom,,Alchemist,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73841867,280032,Fossilis,2023-07-16,D.,,,,Bart,,,47,1,,Excali8ur,Rianne,,,53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73895025,341974,"Power Plants",2023-07-18,V.,,,,Bart,,,52,,1,Excali8ur,Rianne,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73919184,365647,"Mech A Dream",2023-07-18,Vakantie,,,,Bart,,,42,1,,Excali8ur,Rianne,,,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73922481,276086,"Hamlet: The Village Building Game",2023-07-19,V.,,,,Bart,,,69,,,Excali8ur,Rianne,,,71,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73944833,341974,"Power Plants",2023-07-19,V.,,,,Bart,,,26,,,Excali8ur,Rianne,,,31,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74000357,277700,"Merchants Cove",2023-07-21,V.,,,,Bart,,Thief,199,,,Excali8ur,Rianne,,Innkeeper,238,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74021797,381826,"Pick a Pen: Reefs",2023-07-22,V.,,,,Bart,,,37,,,Boelerino,Martijn,,,39,1,1,Excali8ur,Rianne,,,33,,,Keukenprinses,Sabrina,,,39,1,1,,,,,,,,,,,,,,,
74043514,276086,"Hamlet: The Village Building Game",2023-07-22,V.,,,,Bart,,,51,,1,Boelerino,Martijn,,,36,1,,Excali8ur,Rianne,,,45,,,Keukenprinses,Sabrina,,,49,1,,,,,,,,,,,,,,,,
74068145,365647,"Mech A Dream",2023-07-23,V.,,,,Bart,,,41,,,Boelerino,Martijn,,,45,1,1,Excali8ur,Rianne,,,33,,,Keukenprinses,Sabrina,,,34,1,,,,,,,,,,,,,,,,
74074332,331808,"The Girl Who Made The Stars",2023-07-23,Vakantie,,,,Bart,,,102,1,,,Martijn,,,93,1,,Excali8ur,Rianne,,,117,,1,,Sabrina,,,104,1,,,,,,,,,,,,,,,,
74088037,277700,"Merchants Cove",2023-07-23,V.,,,,Bart,,Chronomancer,93,,,,Martijn,,Captain,98,,,Excali8ur,Rianne,,Oracle,112,,,,Sabrina,,"Dragon Rancher",151,,1,,,,,,,,,,,,,,,
74113198,341974,"Power Plants",2023-07-24,V.,,,,Bart,,,28,,,Boelerino,Martijn,,,27,,,Excali8ur,Rianne,,,23,,,Keukenprinses,Sabrina,,,35,,1,,,,,,,,,,,,,,,
74148012,341974,"Power Plants",2023-07-25,V.,,,,Bart,,,26,,,Excali8ur,Rianne,,,33,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74178344,277700,"Merchants Cove",2023-07-27,V.,,,,Bart,,Chronomancer,269,,,Excali8ur,Rianne,,Blacksmith,270,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74234290,184921,"Bunny Kingdom",2023-07-28,V.,,"Played with expansions:
- [thing=264396]Bunny Kingdom: In the Sky[/thing]",,Bart,,,253,,,Excali8ur,Rianne,,,332,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74273136,381826,"Pick a Pen: Reefs",2023-07-29,Vakantie,,,,"Anonymous player",,,31,1,,,Bart,,,34,,,,Marcha,,,49,1,1,Excali8ur,Rianne,,,37,,,,,,,,,,,,,,,,,
74405127,269207,"The Taverns of Tiefenthal",2023-08-02,T.,,,,Marcha,,,83,1,,Excali8ur,Rianne,,,86,1,,,Sabine,,,86,,1,,Tom,,,84,1,,,,,,,,,,,,,,,,
74409014,275044,Glow,2023-08-02,T.,,,Excali8ur,Rianne,,,91,,1,,Sabine,,,78,1,,,Tom,,,80,,,,,,,,,,,,,,,,,,,,,,,,
74486199,278169,Takayama,2023-08-05,H.,,,Excali8ur,Rianne,,,,1,1,,Tessa,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74486565,278169,Takayama,2023-08-05,H.,,,Excali8ur,Rianne,,,20.0,,1,Keukenprinses,Sabrina,,,17.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74495748,177478,IKI,2023-08-05,H.,,,,Bart,,,69,1,,Boelerino,Martijn,,,56,1,,Excali8ur,Rianne,,,74,1,1,Keukenprinses,Sabrina,,,64,1,,,,,,,,,,,,,,,,
74501095,380165,"Next Station: Tokyo",2023-08-05,H.,,,,Bart,,,79,1,,Boelerino,Martijn,,,81,1,,Excali8ur,Rianne,,,88,1,1,Keukenprinses,Sabrina,,,84,1,,,,,,,,,,,,,,,,
74504810,256390,Architectura,2023-08-05,H.,,,,Bart,,,48,1,,Boelerino,Martijn,,,56,1,1,Excali8ur,Rianne,,,37,1,,Keukenprinses,Sabrina,,,55,1,,,,,,,,,,,,,,,,
74510363,256390,Architectura,2023-08-05,H.,,,,Bart,,,46,,,Boelerino,Martijn,,,54,,,Excali8ur,Rianne,,,70,,1,Keukenprinses,Sabrina,,,50,,,,,,,,,,,,,,,,,
74536472,367662,Applejack,2023-08-06,"Dwalende Dwerg",,,,Bart,,,91,1,,Excali8ur,Rianne,,,123,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74542516,241477,Karak,2023-08-06,D.,,"Niet afgespeeld. Spel begon leuk, maar werd snel langdradig",,Bart,,,,1,,Excali8ur,Rianne,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74667275,241477,Karak,2023-08-06,D.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74674827,199792,Everdell,2023-08-10,"Dwalende Dwerg",,,,Bart,,,54,1,1,Excali8ur,Rianne,,,54,1,,,Sander,,,46,1,,,,,,,,,,,,,,,,,,,,,,,
74802546,263918,Cartographers,2023-08-14,S.,,"Played with expansions:
- [thing=315767]Cartographers Heroes[/thing]
- [thing=319274]Cartographers Map Pack 3: Undercity – Depths of Sabek[/thing]",,Bart,,,77,,1,Excali8ur,Rianne,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74831872,283393,Aquatica,2023-08-15,D.,,,,Bart,,,61,1,1,Excali8ur,Rianne,,,52,1,,,Sander,,,40,1,,,,,,,,,,,,,,,,,,,,,,,
74833527,263918,Cartographers,2023-08-15,D.,,,,Bart,,,104,,1,,Margo,,,,1,,Excali8ur,Rianne,,,69,,,,Sander,,,79,1,,,,,,,,,,,,,,,,
74887016,368305,"Life of the Amazonia",2023-08-17,H.,,,,Bart,,,115,1,,Excali8ur,Rianne,,,138,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74929567,262114,"Rival Restaurants",2023-08-18,D.,,,,Bart,,,19,1,,,Margo,,,19,1,,Excali8ur,Rianne,,,18,1,,,Sander,,,20,1,1,,,,,,,,,,,,,,,
74962641,368305,"Life of the Amazonia",2023-08-17,H.,,,,Marcha,,,160,1,,Excali8ur,Rianne,,,172,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74972790,368305,"Life of the Amazonia",2023-08-19,H.,,,,Martijn,,,96,1,,Excali8ur,Rianne,,,121,,1,,Sabrina,,,119,1,,,,,,,,,,,,,,,,,,,,,,,
75217618,365647,"Mech A Dream",2023-08-27,Home,,,,Bart,,,49,,1,,Marjolijn,,,40,1,,Excali8ur,Rianne,,,43,,,,,,,,,,,,,,,,,,,,,,,,
75224074,194690,Viral,2023-08-27,H.,,,,Bart,,,44,,,,Marjolijn,,,55,1,1,Excali8ur,Rianne,,,46,,,,,,,,,,,,,,,,,,,,,,,,
75403389,283393,Aquatica,2023-09-02,D.,,,Boelerino,Martijn,,,50,1,1,Keukenprinses,Sabrina,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75543971,336986,Flamecraft,2023-09-06,H.,,,,Bart,,,56,,,,Marjolijn,,,54,1,,Excali8ur,Rianne,,,58,,1,,,,,,,,,,,,,,,,,,,,,,
75593575,313807,Oros,2023-09-08,"Dwalende Dwerg",,,,"Anonymous player",,,36,1,,Excali8ur,Rianne,,,49,1,1,,Sabrina,,,34,1,,,,,,,,,,,,,,,,,,,,,,,
75595090,117663,"Piraten Kapern",2023-09-08,"Dwalende Dwerg",,,,"Anonymous player",,,5600,1,,Excali8ur,Rianne,,,4600,1,,,Sabrina,,,6000,1,1,,,,,,,,,,,,,,,,,,,,,,
75817198,262114,"Rival Restaurants",2023-09-16,H.,,,,Bart,,,14,,,,Denise,,,14,1,,Excali8ur,Rianne,,,20,,,,Tom,,,21,1,1,,,,,,,,,,,,,,,
75821582,263918,Cartographers,2023-09-16,H.,,,,"Anonymous player",,,79,1,,,Bart,,,89,,,,Denise,,,103,1,,Excali8ur,Rianne,,,135,,1,,Tom,83,,,,,,,,,,,,
75942535,184921,"Bunny Kingdom",2023-09-20,H.,,"Played with expansions:
- [thing=264396]Bunny Kingdom: In the Sky[/thing]",,Bart,,,312,,,Excali8ur,Rianne,,,332,,1,,Tom,,,218,1,,,,,,,,,,,,,,,,,,,,,,,
76067063,262114,"Rival Restaurants",2023-09-24,Home,,,,Bart,,,12,,,,Martijn,,,20,1,1,Excali8ur,Rianne,,,16,,,,Sabrina,,,14,1,,,,,,,,,,,,,,,,
76072595,331804,Solani,2023-09-24,H.,,,,Bart,,,48,1,,Boelerino,Martijn,,,46,1,,Excali8ur,Rianne,,,55,,,Keukenprinses,Sabrina,,,57,1,1,,,,,,,,,,,,,,,
76072628,292507,"Ramen Ink",2023-09-24,H.,,,,Bart,,,43,,1,Boelerino,Martijn,,,39,,,Excali8ur,Rianne,,,32,,,Keukenprinses,Sabrina,,,28,,,,,,,,,,,,,,,,,
76150820,341974,"Power Plants",2023-09-27,T.,,,Excali8ur,Rianne,,,36,,,,Tom,,,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76151559,302965,Akros,2023-09-27,H.,,,Excali8ur,Rianne,,Djinn,,,1,,Tom,,Ifrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76152227,2655,Hive,2023-09-27,Tom,,,Excali8ur,Rianne,,,,,1,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76177457,194690,Viral,2023-09-28,D.,,,,Bart,,,34,,,,Margo,,,44,1,1,Excali8ur,Rianne,,,39,,,,Sander,,,33,1,,,,,,,,,,,,,,,,
76178681,260300,"Dungeon Mayhem",2023-09-28,"Dwalende Dwerg",,"Played with expansions:
- [thing=295577]Dungeon Mayhem: Monster Madness[/thing]",,Bart,,Oriacs,,,,,Margo,,"Lord Sinderpuff",,,,Excali8ur,Rianne,,Blorp,,,1,,Sander,,"Doctor Tentaculus",,,,,,,,,,,,,,,,,,
76384277,209688,Papertown,2023-10-05,S.,,,,Bart,,,,1,,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,
76413828,359764,"Shake That City",2023-10-06,S.,,,,Bart,,,33,1,,Excali8ur,Rianne,,,49,1,,,Tom,,,62,1,1,,,,,,,,,,,,,,,,,,,,,,
76455814,350064,"Dreadful Meadows",2023-10-07,S.,,,,Bart,,,35,1,,Boelerino,Martijn,,,46,1,,Excali8ur,Rianne,,,38,1,,Keukenprinses,Sabrina,,,48,1,1,,Tom,42,1,,,,,,,,,,,
76476585,396618,"Waterfall Park",2023-10-07,Spiel,,,,"Anonymous player",,,58,1,1,Excali8ur,Rianne,,,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76636462,304668,"Robot Quest Arena",2023-10-13,H.,,,,Marcha,,,26,1,,Excali8ur,Rianne,,,24,1,,,Sander,,,30,1,1,,,,,,,,,,,,,,,,,,,,,,
76640454,324413,Doomlings,2023-10-13,Home,,,,"Anonymous player",,,27,,,,Marcha,,,33,1,1,Excali8ur,Rianne,,,32,1,,,Sander,,,24,,,,,,,,,,,,,,,,,
76785022,241724,Villagers,2023-10-17,Vakantie,,,,Bart,,,83,1,,Excali8ur,Rianne,,,155,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76799500,241724,Villagers,2023-10-18,V.,,,,Bart,,,87,,,Excali8ur,Rianne,,,113,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76799585,341974,"Power Plants",2023-10-18,H.,,,,Bart,,,37,,1,Excali8ur,Rianne,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76878390,344839,"Dog Lover",2023-10-21,Vakantie,,,,Bart,,,34,1,,Excali8ur,Rianne,,,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76878448,344839,"Dog Lover",2023-10-21,Vakantie,,,,Bart,,,41,,1,Excali8ur,Rianne,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77022476,363307,Evergreen,2023-10-25,H.,,,,Bart,,,157,,1,,Marjolijn,,,131,1,,Excali8ur,Rianne,,,152,,,,,,,,,,,,,,,,,,,,,,,,
77024181,344839,"Dog Lover",2023-10-25,H.,,,,Bart,,,45,,1,,Marjolijn,,,43,1,,Excali8ur,Rianne,,,41,,,,,,,,,,,,,,,,,,,,,,,,
77050227,346255,"Sushi Boat",2023-10-26,H.,,,,Bart,,,20,1,,,Margo,,,18,1,,Excali8ur,Rianne,,,19,1,,,Sander,,,20,1,1,,,,,,,,,,,,,,,
77075156,344839,"Dog Lover",2023-10-27,H.,,,,Bart,,,48,,,,Marcha,,,33,1,,Excali8ur,Rianne,,,36,,,Keukenprinses,Sabrina,,,49,1,1,,,,,,,,,,,,,,,
77076968,359764,"Shake That City",2023-10-27,H.,,,,Bart,,,44,,,,Marcha,,,48,1,,Excali8ur,Rianne,,,45,,,Keukenprinses,Sabrina,,,49,1,1,,,,,,,,,,,,,,,
77079803,367056,"Witchcraft: Moonlight Magic",2023-10-27,H.,,,,Bart,,,20,1,1,,Marcha,,,18,1,,Excali8ur,Rianne,,,10,1,,Keukenprinses,Sabrina,,,19,1,,,,,,,,,,,,,,,,
77105323,359764,"Shake That City",2023-10-06,S.,,,,Bart,,,33,1,,Excali8ur,Rianne,,,49,1,,,Tom,,,62,1,1,,,,,,,,,,,,,,,,,,,,,,
77268901,365258,"World Wonders",2023-11-01,H.,,,,Bart,,,38,1,1,Excali8ur,Rianne,,,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77290705,368296,"Time Collectors",2023-11-02,D.,,,,Bart,,,39,1,1,Excali8ur,Rianne,,,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77328539,359764,"Shake That City",2023-11-03,T.,,,,Bart,,,45,,,,Joep,,,49,1,,Excali8ur,Rianne,,,54,,1,,"Tessa B",,,45,1,,,,,,,,,,,,,,,,
77334986,350064,"Dreadful Meadows",2023-11-03,H.,,,,Bart,,,50,,,,Joep,,,66,1,1,Excali8ur,Rianne,,,47,,,,"Tessa B",,,65,1,,,,,,,,,,,,,,,,
77403821,306881,"Railroad Ink Challenge: Lush Green Edition",2023-11-05,O.,,"Wandelwegen／Pluckman",,Marcha,,,75,,1,Excali8ur,Rianne,,,70,,,Keukenprinses,Sabrina,,,53,1,,,,,,,,,,,,,,,,,,,,,,,
77428083,388539,Quibbles,2023-11-05,O.,,,,Marcha,,,,1,,Excali8ur,Rianne,,,,1,1,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,,,,,,,,
77428121,388539,Quibbles,2023-11-05,S.,,,,Ivo,,,,1,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,,,,,,,,,,,,,,
77571297,341974,"Power Plants",2023-11-10,H.,,,,Luuk,,,49,1,1,Excali8ur,Rianne,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77600074,366994,Bonsai,2023-11-11,H.,,,,Bart,,,83,1,,Boelerino,Martijn,,,69,1,,Excali8ur,Rianne,,,129,1,1,Keukenprinses,Sabrina,,,88,1,,,,,,,,,,,,,,,,
77605018,387201,Emerge,2023-11-11,H.,,,,Bart,,,30,1,,Boelerino,Martijn,,,46,1,1,Excali8ur,Rianne,,,42,1,,Keukenprinses,Sabrina,,,42,1,,,,,,,,,,,,,,,,
77613590,360359,Neotopia,2023-11-11,H.,,,,Bart,,,65,1,,Boelerino,Martijn,,,58,1,,Excali8ur,Rianne,,,61,1,,Keukenprinses,Sabrina,,,77,1,1,,,,,,,,,,,,,,,
77623768,365258,"World Wonders",2023-11-11,H.,,,,Bart,,,44,,1,Boelerino,Martijn,,,34,1,,Excali8ur,Rianne,,,43,,,Keukenprinses,Sabrina,,,36,1,,,,,,,,,,,,,,,,
77666990,391834,SpellBook,2023-11-12,Marcha,,"Marcha Max score!!",,Marcha,,,52,1,1,Excali8ur,Rianne,,,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77671247,391834,SpellBook,2023-11-12,M.,,,,Marcha,,,41,,,Excali8ur,Rianne,,,42,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78296644,304668,"Robot Quest Arena",2023-12-01,H.,,,,Bart,,,21,1,,Excali8ur,Rianne,,,43,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78336398,304668,"Robot Quest Arena",2023-12-02,H.,,,,Bart,,,23,,,Boelerino,Martijn,,,26,1,,Excali8ur,Rianne,,,29,,1,Keukenprinses,Sabrina,,,25,1,,,,,,,,,,,,,,,,
78343282,241724,Villagers,2023-12-02,H.,,,,Bart,,,91,,1,Boelerino,Martijn,,,62,1,,Excali8ur,Rianne,,,77,,,Keukenprinses,Sabrina,,,64,1,,,,,,,,,,,,,,,,
78346276,344839,"Dog Lover",2023-12-03,H.,,,,Bart,,,51,,1,Boelerino,Martijn,,,43,1,,Excali8ur,Rianne,,,34,,,Keukenprinses,Sabrina,,,33,,,,,,,,,,,,,,,,,
78535295,382016,"Sea of Thieves: Voyage of Legends",2023-12-09,H.,,,,Bart,,,28,1,,Excali8ur,Rianne,,,28,1,,,Tom,,,45,1,1,,,,,,,,,,,,,,,,,,,,,,
78571273,396989,Evenfall,2023-12-09,H.,,,,Bart,,,77,1,,Boelerino,Martijn,,,115,1,1,Excali8ur,Rianne,,,99,1,,,,,,,,,,,,,,,,,,,,,,,
78573395,388539,Quibbles,2023-12-09,H.,,,,Bart,,,,1,,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,23,,1,Keukenprinses,Sabrina,,,,,,,,,,,,,,,,,,,,
78661832,252153,"Tang Garden",2023-12-12,H.,,,,Bart,,,63,1,1,Excali8ur,Rianne,,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78673654,252153,"Tang Garden",2023-12-12,H.,,,,Bart,,,64,,,Excali8ur,Rianne,,,76,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78755688,316624,Stationfall,2023-12-15,Home,,,,"Anonymous player",,,0,1,,,Bart,,,3,1,,,Denise,,,0,1,,,Martijn,,,4,1,,Excali8ur,Rianne,5,1,1,,Tom,7,1,1,,,,,
78982205,367490,"Hickory Dickory",2023-12-22,H.,,,,"Anonymous player",,,70,1,1,Excali8ur,Rianne,,,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79183182,339789,"Welcome to the Moon",2023-12-26,D.,,"Mission 4 - Mine",,Bart,,,79,,,,Margo,,,88,1,,Excali8ur,Rianne,,,91,,,,Sander,,,98,1,1,,,,,,,,,,,,,,,
79189652,374895,"Sea Dragons",2023-12-26,D.,,,,Bart,,,80,1,,,Margo,,,101,1,1,Excali8ur,Rianne,,,65,1,,,Sander,,,92,1,,,,,,,,,,,,,,,,
79223812,382217,"Colour Square",2023-12-27,S.,,,,Jocelijn,,,59,1,,Excali8ur,Rianne,,,58,1,,Keukenprinses,Sabrina,,,86,,1,,,,,,,,,,,,,,,,,,,,,,
79237961,341416,"High Score",2023-12-27,Home,,,,Bart,,,10,1,,,Jocelijn,,,9,1,,Excali8ur,Rianne,,,14,,1,,Sabrina,,,9,,,,,,,,,,,,,,,,,
79298026,386148,ArcheOlogic,2023-12-28,H.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,,,Tom,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
79302329,396618,"Waterfall Park",2023-12-28,H.,,,,Bart,,,91,1,,Excali8ur,Rianne,,,93,,1,,Tom,,,81,1,,,,,,,,,,,,,,,,,,,,,,,
79311617,201808,"Clank!: A Deck-Building Adventure",2023-12-29,H.,,,,Bart,,,97,,1,Excali8ur,Rianne,,,-99,,,,Tom,,,75,1,,,,,,,,,,,,,,,,,,,,,,,
79363307,237182,Root,2023-12-29,H.,,,,Bart,,,22,1,,Boelerino,Martijn,,,18,1,,Excali8ur,Rianne,,,31,1,1,,Tom,,,11,1,,,,,,,,,,,,,,,,
79369077,235655,"Dragon's Breath",2023-07-18,Home,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79369614,378851,"The Mind: Soulmates",2023-12-28,H.,,,,Bart,,,,1,1,,Jocelijn,,,,1,1,Excali8ur,Rianne,,,,1,1,Keukenprinses,Sabrina,,,,1,1,,,,,,,,,,,,,,,
79371039,399166,"Kids Chronicles: The Old Oak Prophecy",2023-10-11,H.,,"Scenario 1",Excali8ur,Rianne,,,,1,1,,Tessa,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79371549,351466,"Chompin' Charlie",2022-02-20,H.,,,,Bart,,,,1,,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,1,1,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,
79371589,297895,"Divvy Dice",2022-08-01,V.,,,,Bart,,,33,,,Boelerino,Martijn,,,61,1,,Excali8ur,Rianne,,,106,,1,Keukenprinses,Sabrina,,,82,1,,,,,,,,,,,,,,,,
79371609,364994,"Tidal Blades: Banner Festival",2022-10-26,H.,,,,Bart,,,36,1,,Boelerino,Martijn,,,39,1,,Excali8ur,Rianne,,,43,1,,Keukenprinses,Sabrina,,,44,1,1,,,,,,,,,,,,,,,
79371614,356123,"Turing Machine",2022-10-27,H.,,"Problem 2: 3 rounds, 6 questions",,Astra,,,,1,,Excali8ur,Rianne,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79388474,378001,"Moon River",2023-12-30,Home,,"Paars tegen wit, gespeeld tegen mezelf als oefening",,"Anonymous player",,,169,1,,,"Anonymous player",,,211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79389494,333373,"Tacocat Spelled Backwards",2023-12-30,H.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79405007,378001,"Moon River",2023-12-30,H.,,,,Bart,,,109,1,1,Boelerino,Martijn,,,98,1,,Excali8ur,Rianne,,,65,1,,Keukenprinses,Sabrina,,,43,1,,,,,,,,,,,,,,,,
79422493,359962,Redwood,2023-12-30,H.,,,,Bart,,,49,1,,Boelerino,Martijn,,,52,1,,Excali8ur,Rianne,,,56,1,1,Keukenprinses,Sabrina,,,51,1,,,,,,,,,,,,,,,,
