play ID,game ID,game name,userid,date,quantity,location,length,incomplete,nowinstats,comments,player 1 username,player 1 name,player 1 startposition,player 1 color,player 1 score,player 1 new,player 1 rating,player 1 win,player 2 username,player 2 name,player 2 startposition,player 2 color,player 2 score,player 2 new,player 2 rating,player 2 win,player 3 username,player 3 name,player 3 startposition,player 3 color,player 3 score,player 3 new,player 3 rating,player 3 win,player 4 username,player 4 name,player 4 startposition,player 4 color,player 4 score,player 4 new,player 4 rating,player 4 win,player 5 username,player 5 name,player 5 startposition,player 5 color,player 5 score,player 5 new,player 5 rating,player 5 win,player 6 username,player 6 name,player 6 startposition,player 6 color,player 6 score,player 6 new,player 6 rating,player 6 win,player 7 username,player 7 name,player 7 startposition,player 7 color,player 7 score,player 7 new,player 7 rating,player 7 win
81694532,387378,MLEM: Space Agency,,20/02/2024,,Thuis,45,,,"Played with expansions:
- [thing=409704]BLEP: Cosmic Pioneers[/thing]",,Arjen,,,34,1,,,,Dieter,,,38,,,,,Maxim,,,36,,,,,Ottie,,,39,,,1,,Wiebe,,,31,,,,,,,,,,,,,,,,,,,
81936985,352418,Fliptown,,26/02/2024,,Thuis,45,,,,,Kristof,,,81,1,,,,Ottie,,,88,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81940237,338093,Ancient Knowledge,,26/02/2024,,Thuis,75,,,,,Kristof,,,64,1,,1,,Ottie,,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81966339,390092,Ticket to Ride Legacy: Legends of the West,,27/02/2024,,Thuis,125,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
81969660,406291,스플렌더: Pokémon (Splendor: Pokémon),,27/02/2024,,Thuis,,,,,,Arjen,,,19,1,,1,,Dieter,,,14,1,,,,Ottie,,,15,,,,,Wiebe,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81991498,368432,The Fox Experiment,,28/02/2024,,Thuis,78,,,,,Henk,,,28,1,,,,Jerry,,,40,1,,,,Ottie,,,43,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81993254,387378,MLEM: Space Agency,,28/02/2024,,Thuis,,,,,,Henk,,,38,,,,,Jerry,,,35,1,,,,Ottie,,,56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82021168,381078,Comet,,29/02/2024,,Thuis,79,,,,,Cindy T,,,60,1,,,,Hans,,,37,1,,,,Ottie,,,54,,,,,Willi,,,67,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
82023403,387378,MLEM: Space Agency,,29/02/2024,,Thuis,42,,,"Played with expansions:
- [thing=409704]BLEP: Cosmic Pioneers[/thing]",,Cindy T,,,37,,,,,Hans,,,57,,,1,,Ottie,,,40,,,,,Willi,,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82025278,406291,스플렌더: Pokémon (Splendor: Pokémon),,29/02/2024,,Thuis,45,,,,,Cindy T,,,9,,,,,Hans,,,15,,,,,Ottie,,,19,,,1,,Willi,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82039570,173092,Tr�xx,,24/02/2024,,Dieter,20,,,,,Dieter,,,33,1,,,,Ottie,,,37,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039579,244994,W�rfelland,,24/02/2024,,Dieter,22,,,,,Dieter,,,,1,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039618,249673,Rolling Ranch,,24/02/2024,,Dieter,20,,,,,Dieter,,,90,1,,1,,Ottie,,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039625,269725,Corinth,,24/02/2024,,Dieter,,,,,,Dieter,,,55,1,,,,Ottie,,,64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039673,251412,On Tour,,24/02/2024,,Dieter,30,,,,,Dieter,,,32,1,,,,Ottie,,,34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039789,305682,Rolling Realms,,24/02/2024,,Dieter,30,,,,,Dieter,,,35.2,1,,,,Ottie,,,41.8,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039834,291962,Paper Dungeons: A Dungeon Scrawler Game,,24/02/2024,,Dieter,30,,,,,Dieter,,,84,,,1,,Ottie,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039841,244522,That's Pretty Clever!,,24/02/2024,,Dieter,30,,,,,Dieter,,,141,1,,1,,Ottie,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039864,265375,Welcome To...: Doomsday Thematic Neighborhood,,24/02/2024,,Dieter,25,,,,,Dieter,,,95,1,,,,Ottie,,,110,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039918,269210,Twice as Clever!,,24/02/2024,,Dieter,30,,,,,Dieter,,,164,1,,1,,Ottie,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039977,283864,Trails of Tucana,,24/02/2024,,Dieter,30,,,,,Dieter,,,138,1,,1,,Ottie,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82039999,162114,Hamsterbacke,,24/02/2024,,Dieter,20,,,,,Dieter,,,22,,,1,,Ottie,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040065,316546,Clever Cubed,,24/02/2024,,Dieter,30,,,,,Dieter,,,357,1,,1,,Ottie,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040123,275840,Dungeon Academy,,24/02/2024,,Dieter,30,,,,,Dieter,,,26,1,,,,Ottie,,,34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040193,366162,Clever 4Ever,,24/02/2024,,Dieter,30,,,,,Dieter,,,142,1,,,,Ottie,,,236,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040215,245654,Railroad Ink: Deep Blue Edition,,24/02/2024,,Dieter,25,,,,,Dieter,,,78,1,,1,,Ottie,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040220,339789,Welcome to the Moon,,24/02/2024,,Dieter,27,,,,,Dieter,,,150,1,,1,,Ottie,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040229,297895,Divvy Dice,,24/02/2024,,Dieter,30,,,,,Dieter,,,98,1,,1,,Ottie,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82040272,131260,Qwixx,,24/02/2024,,Dieter,25,,,,,Dieter,,,90,1,,,,Ottie,,,107,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82190483,232520,Pioneers,,04/03/2024,,Thuis,90,,,,,Henk,,,40,1,,,,Jens Bossaert,,,61,1,,1,,Ottie,,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82191689,252929,Planet,,04/03/2024,,Thuis,20,,,,,Henk,,,13,1,,,,Jens Bossaert,,,16,1,,1,,Ottie,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82219881,391834,SpellBook,,05/03/2024,,Thuis,45,,,,,Arjen,,,31,1,,,,Dieter,,,30,1,,,,Ottie,,,34,1,,1,,Wiebe,,,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82222764,373190,Maps of Misterra,,05/03/2024,,Thuis,30,,,,,Arjen,,,71,1,,,,Dieter,,,76,1,,1,,Ottie,,,63,,,,,Wiebe,,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82455109,342810,Marrakesh,,11/03/2024,,Thuis,186,,,,,Maarten,,,161,1,,,,Ottie,,,123,,,,,Tieme,,,181,1,,1,,Tom,,,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82479302,354568,Amun-Re: 20th Anniversary Edition,,12/03/2024,,Thuis,90,,,,,Arjen,,,33,1,,,,Maxim,,,27,1,,,,Ottie,,,49,1,,1,,Wiebe,,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82480603,118695,Riff Raff,,12/03/2024,,Thuis,20,,,,,Arjen,,,,1,,1,,Maxim,,,,1,,,,Ottie,,,,1,,,,Wiebe,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82481938,232829,The Wizard Always Wins,,12/03/2024,,Thuis,30,,,,,Arjen,,,,,,,,Maxim,,,,1,,,,Ottie,,,,,,1,,Wiebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82530305,338460,The Isle of Cats: Explore & Draw,,14/03/2024,,Hans & Cindy,37,,,,,Cindy T,,,50,1,,1,,Hans,,,36,1,,,,Ottie,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82531697,350933,The Guild of Merchant Explorers,,14/03/2024,,Hans & Cindy,30,,,,,Cindy T,,,106,1,,,,Ottie,,,126,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82534464,258779,Planet Unknown,,14/03/2024,,Hans & Cindy,45,,,,,Cindy T,,,59,,,,,Ottie,,,65,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82565388,370789,Nova Roma,,15/03/2024,,Thuis,120,,,,,Annelies,,,81,1,,,,Bart (Annelies),,,85,1,,,,Ottie,,,108,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82567174,232829,The Wizard Always Wins,,15/03/2024,,Thuis,30,,,,,Annelies,,,,,,1,,Bart (Annelies),,,,1,,,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82590658,259069,Punto,,16/03/2024,,Thuis,20,,,,,Jens Bossaert,,,1,1,,,,Ottie,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82594934,356952,Empire's End,,16/03/2024,,Thuis,112,,,,,Jens Bossaert,,,175,1,,,,Kim Djaanlessa,,,185,1,,,,Ottie,,,196,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82596197,265736,Tiny Towns,,16/03/2024,,Thuis,52,,,,,Jens Bossaert,,,37,1,,1,,Kim Djaanlessa,,,35,1,,,,Ottie,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82599206,191231,Via Nebula,,16/03/2024,,Thuis,45,,,,,Jens Bossaert,,,22,1,,,,Kim Djaanlessa,,,25,1,,1,,Ottie,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82603270,258779,Planet Unknown,,16/03/2024,,Thuis,70,,,,,Jens Bossaert,,,46,1,,,,Kim Djaanlessa,,,50,1,,1,,Ottie,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82611085,235014,Sorcerer City,,16/03/2024,,Thuis,52,,,,,Jens Bossaert,,,164,1,,,,Kim Djaanlessa,,,176,1,,1,,Ottie,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82615580,350933,The Guild of Merchant Explorers,,16/03/2024,,Thuis,45,,,,,Jens Bossaert,,,122,,,,,Kim Djaanlessa,,,129,,,1,,Ottie,,,129,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82617698,259069,Punto,,16/03/2024,,Thuis,20,,,,,Jens Bossaert,,,0,,,,,Kim Djaanlessa,,,0,1,,,,Ottie,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82618307,259069,Punto,,16/03/2024,,Thuis,20,,,,,Jens Bossaert,,,2,,,1,,Kim Djaanlessa,,,1,,,,,Ottie,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82618736,259069,Punto,,16/03/2024,,Thuis,20,,,,,Jens Bossaert,,,1,,,,,Kim Djaanlessa,,,1,,,,,Ottie,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82619260,259069,Punto,,16/03/2024,,Thuis,10,,,,,Jens Bossaert,,,2,,,1,,Kim Djaanlessa,,,1,,,,,Ottie,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82619821,259069,Punto,,16/03/2024,,Thuis,,,,,,Jens Bossaert,,,1,,,,,Kim Djaanlessa,,,2,,,1,,Ottie,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82621144,265256,PUSH,,17/03/2024,,Thuis,,,,,,Jens Bossaert,,,106,,,,,Ottie,,,119,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82662018,370874,Koala Kart,,17/03/2024,,Thuis,35,,,,,Anoukje,,,,1,,1,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82662031,370874,Koala Kart,,17/03/2024,,Thuis,25,,,,,Anoukje,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82729599,359394,My Island,,19/03/2024,,Thuis,30,,,,,Arjen,,,17,,,,,Dieter,,,25,,,1,,Maxim,,,9,,,,,Ottie,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
82731505,359394,My Island,,19/03/2024,,Thuis,30,,,,,Arjen,,,18,,,,,Dieter,,,29,,,1,,Maxim,,,13,,,,,Ottie,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
82732484,359394,My Island,,19/03/2024,,Thuis,,,,,,Arjen,,,38,,,1,,Dieter,,,19,,,,,Maxim,,,9,,,,,Ottie,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
82734536,359394,My Island,,19/03/2024,,Thuis,45,,,,,Arjen,,,24,,,1,,Dieter,,,10,,,,,Maxim,,,13,,,,,Ottie,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
82736326,359394,My Island,,19/03/2024,,Thuis,45,,,,,Arjen,,,17,,,1,,Dieter,,,14,,,,,Maxim,,,6,,,,,Ottie,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
82761063,403683,"Algae, Inc.",,20/03/2024,,Thuis,105,,,,,Cindy T,,,42,1,,,,Hans,,,38,1,,,,Ottie,,,47,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82783156,176083,Hit Z Road,,21/03/2024,,Thuis,45,,,,,Cindy T,,,0,1,,,,Hans,,,0,1,,,,Ottie,,,13,,,1,,Wim Goossens,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82785249,267319,Roam,,21/03/2024,,Thuis,37,,,,,Cindy T,,,23,1,,,,Hans,,,20,1,,,,Ottie,,,25,,,,,Wim Goossens,,,27,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
82854971,252556,Bosk,,23/03/2024,,Evelien & Frits,45,,,,,Bas,,,19,1,,,,Evelien L.,,,31,1,,,,Frits,,,35,1,,,,Ottie,,,48,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
82857774,302840,Carcata,,23/03/2024,,Evelien & Frits,,,,,,Bas,,,2,1,,,,Evelien L.,,,9,1,,1,,Frits,,,6,1,,,,Ottie,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
82864762,263918,Cartographers,,23/03/2024,,Evelien & Frits,50,,,,,Bas,,,94,1,,,,Evelien L.,,,77,1,,,,Frits,,,49,1,,,,Ottie,,,113,,,1,,,,,,,,,,,,,,,,,,,,,,,,
82866086,54137,Battle Sheep,,23/03/2024,,Evelien & Frits,15,,,,,Bas,,,,1,,,,Evelien L.,,,,1,,,,Frits,,,,1,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
82981954,390092,Ticket to Ride Legacy: Legends of the West,,26/03/2024,,Thuis,131,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
82984849,266830,QE,,26/03/2024,,Thuis,45,,,,,Arjen,,,24,1,,,,Dieter,,,20,1,,,,Maxim,,,29,1,,,,Ottie,,,0,,,,,Wiebe,,,36,,,1,,,,,,,,,,,,,,,,
83010883,403683,"Algae, Inc.",,27/03/2024,,Thuis,105,,,,,Henk,,,41,1,,,,Jerry,,,26,1,,,,Ottie,,,54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83172746,351913,Tiletum,,31/03/2024,,Spellenclub Zulte,140,,,,,Maarten,,,177,,,1,,Ottie,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83178569,229220,Santa Maria,,31/03/2024,,Spellenclub Zulte,84,,,,,Maarten,,,82,1,,1,,Ottie,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83182151,267319,Roam,,31/03/2024,,Spellenclub Zulte,37,,,,,Maarten,,,26,1,,,,Ottie,,,32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83227956,410201,Wyrmspan,,01/04/2024,,Kristof & Sarah,90,,,,,Kristof,,,79,1,,,,Ottie,,,121,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83238058,387514,Stonespine Architects,,01/04/2024,,Thuis,52,,,,,Henk,,,62,1,,,,Nele,,,77,1,,,,Ottie,,,117,1,,1,,Sofie B,,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,
83240402,312722,Hercules,,01/04/2024,,Thuis,32,,,,,Henk,,,44,1,,,,Nele,,,38,1,,,,Ottie,,,44,1,,1,,Sofie B,,,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,
83242234,402215,Silver & Gold: Pyramids,,01/04/2024,,Thuis,20,,,,,Henk,,,125,1,,1,,Nele,,,120,1,,,,Ottie,,,124,1,,,,Sofie B,,,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,
83276992,390092,Ticket to Ride Legacy: Legends of the West,,02/04/2024,,Thuis,115,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
83277076,390092,Ticket to Ride Legacy: Legends of the West,,02/04/2024,,Thuis,,,1,,,Arjen,,,1016,,,,,Dieter,,,1087,,,,,Maxim,,,1110,,,,,Ottie,,,1125,,,,,Wiebe,,,1319,,,1,,,,,,,,,,,,,,,,
83304960,118247,Lucky Numbers,,03/04/2024,,Hans & Cindy,20,,,,,Cindy T,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83304966,118247,Lucky Numbers,,03/04/2024,,Hans & Cindy,20,,,,,Cindy T,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83307681,385680,Path of Civilization,,03/04/2024,,Hans & Cindy,118,,,,,Cindy T,,,94,1,,1,,Hans,,,75,1,,,,Ottie,,,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83309831,383109,Dragonkeepers,,03/04/2024,,Hans & Cindy,20,,,,,Cindy T,,,92,1,,1,,Hans,,,88,1,,,,Ottie,,,92,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83311377,394889,Cabanga!,,03/04/2024,,Hans & Cindy,20,,,,,Cindy T,,,25,1,,1,,Hans,,,8,1,,,,Ottie,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83335080,305700,Gluons,,04/04/2024,,Jens,20,,,,,Jens Bossaert,,,1,1,,,,Olivier (Ebobo),,,1,1,,,,Ottie,,,3,1,,1,,Sarah (Jens),,,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
83336778,305700,Gluons,,04/04/2024,,Jens,50,,,,,Jens Bossaert,,,9,,,,,Maarten,,,27,1,,1,,Olivier (Ebobo),,,13,,,,,Ottie,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
83343001,189932,Tyrants of the Underdark,,04/04/2024,,Jens,135,,,,,Jens Bossaert,,,64,,,,,Maarten,,,87,1,,1,,Olivier (Ebobo),,,77,1,,,,Ottie,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
83501353,410201,Wyrmspan,,08/04/2024,,Thuis,,,,,,Ottie,,,82,,,,,Stephanie,,,85,1,,1,,Tom,,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83524460,172308,Broom Service,,09/04/2024,,Thuis,112,,,,,Arjen,,,87,1,,,,Dieter,,,71,1,,,,Maxim,,,96,1,,1,,Ottie,,,84,,,,,Wiebe,,,88,,,,,,,,,,,,,,,,,,,
83525591,172308,Broom Service,,09/04/2024,,Thuis,10,,,,,Arjen,,,-3,,,1,,Dieter,,,-19,,,,,Maxim,,,-13,,,,,Ottie,,,-12,,,,,Wiebe,,,-7,,,,,,,,,,,,,,,,,,,
83527261,383109,Dragonkeepers,,09/04/2024,,Thuis,30,,,,,Arjen,,,63,1,,,,Dieter,,,60,1,,,,Ottie,,,89,,,1,,Wiebe,,,89,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
83548308,316554,Dune: Imperium,,10/04/2024,,Thuis,,,,,,Henk,,,7,1,,,,Jerry,,,10,1,,1,,Ottie,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83549599,383109,Dragonkeepers,,10/04/2024,,Thuis,,,,,,Henk,,,97,1,,1,,Jerry,,,84,1,,,,Ottie,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83575682,410201,Wyrmspan,,11/04/2024,,Hans & Cindy,90,,,,,Cindy T,,,84,1,,,,Hans,,,83,1,,,,Ottie,,,82,,,,,Willi,,,102,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
83576708,269041,Calavera,,11/04/2024,,Hans & Cindy,18,,,,,Cindy T,,,31,,,,,Hans,,,27,,,,,Ottie,,,33,,,1,,Willi,,,33,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
83642213,236457,Architects of the West Kingdom,,13/04/2024,,Thuis,130,,,,,Bas,,,24,1,,,,Evelien L.,,,28,1,,,,Frits,,,28,1,,,,Ottie,,,31,,,1,,,,,,,,,,,,,,,,,,,,,,,,
83643150,383109,Dragonkeepers,,13/04/2024,,Thuis,27,,,,,Bas,,,83,1,,,,Evelien L.,,,59,1,,,,Frits,,,100,1,,1,,Ottie,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
83722817,189932,Tyrants of the Underdark,,15/04/2024,,Thuis,,,,,,Annelies,,,86,,,,,Bart (Annelies),,,62,,,,,Micha�l A.,,,59,1,,,,Ottie,,,117,,,1,,,,,,,,,,,,,,,,,,,,,,,,
83724779,383109,Dragonkeepers,,15/04/2024,,Thuis,28,,,,,Annelies,,,78,1,,,,Bart (Annelies),,,62,1,,,,Micha�l A.,,,67,1,,,,Ottie,,,104,,,1,,,,,,,,,,,,,,,,,,,,,,,,
83758380,391288,Firefly: The Game – 10th Anniversary Collector's Edition,,16/04/2024,,Thuis,180,,,,,Arjen,,,2,1,,,,Dieter,,,3,1,,1,,Ottie,,,0,1,,,,Wiebe,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
83759453,521,Crokinole,,16/04/2024,,Thuis,25,,,,,Arjen,,Team 1,110,1,,1,,Dieter,,Team 1,110,1,,1,,Ottie,,Team 2,45,,,,,Wiebe,,Team 2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
83784706,391288,Firefly: The Game – 10th Anniversary Collector's Edition,,17/04/2024,,Thuis,180,,,,,Annelies,,,6700,1,,,,Cindy T,,,11000,1,,,,Hans,,,4500,1,,,,Ottie,,,16800,,,1,,,,,,,,,,,,,,,,,,,,,,,,
83808522,410201,Wyrmspan,,18/04/2024,,Thuis,120,,,,,Henk,,,79,1,,,,Nele,,,74,1,,,,Ottie,,,85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84004590,359394,My Island,,23/04/2024,,Thuis,30,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
84004611,359394,My Island,,23/04/2024,,Thuis,27,,,,,Arjen,,,,,,1,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84004622,359394,My Island,,23/04/2024,,Thuis,27,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
84006267,359394,My Island,,23/04/2024,,Thuis,,,,,,Arjen,,,38,,,1,,Dieter,,,,,,,,Maxim,,,31,,,,,Ottie,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
84026073,271615,The Quest for El Dorado: The Golden Temples,,24/04/2024,,Thuis,45,,,,,Henk,,,,1,,,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84026162,414317,Harmonies,,24/04/2024,,Thuis,25,,,,,Henk,,,73,1,,,,Ottie,,,87,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84027242,414317,Harmonies,,24/04/2024,,Thuis,,,,,,Henk,,,124,,,1,,Ottie,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84027938,349131,Splitter,,24/04/2024,,Thuis,15,,,,,Henk,,,47,,,1,,Ottie,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84054159,3076,Puerto Rico,,25/04/2024,,Thuis,120,,,,,Cindy T,,,29,1,,,,Hans,,,21,1,,,,Maarten,,,43,1,,1,,Ottie,,,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
84056094,414317,Harmonies,,25/04/2024,,Thuis,21,,,,,Cindy T,,,77,1,,,,Hans,,,107,1,,1,,Maarten,,,84,1,,,,Ottie,,,107,,,1,,,,,,,,,,,,,,,,,,,,,,,,
84110210,349131,Splitter,,27/04/2024,,Thuis,15,,,,,Dieter,,,25,,,,,Jens Bossaert,,,33,1,,1,,Ottie,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84120999,388339,Planta Nubo,,27/04/2024,,Thuis,210,,,,,Dieter,,,73,1,,,,Jens Bossaert,,,96,1,,,,Kim Djaanlessa,,,109,1,,1,,Ottie,,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,
84128943,150146,Rattlebones,,27/04/2024,,Thuis,,,,,,Dieter,,,3,1,,,,Jens Bossaert,,,4,1,,,,Kim Djaanlessa,,,1,1,,1,,Ottie,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
84129006,385529,The Vale of Eternity,,27/04/2024,,Thuis,75,,,,,Dieter,,,32,1,,,,Jens Bossaert,,,69,1,,1,,Kim Djaanlessa,,,38,1,,,,Ottie,,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,
84132731,414317,Harmonies,,27/04/2024,,Thuis,37,,,,,Dieter,,,62,1,,,,Jens Bossaert,,,73,1,,,,Kim Djaanlessa,,,77,1,,1,,Ottie,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
